country,name,full_name,tag,isin,id,currency,symbol
united states,United Dominion,United Dominion Realty Trust Inc,udr,US9026531049,32535,USD,UDR
united states,TripAdvisor,TripAdvisor Inc,tripadvisor,US8969452015,32539,USD,TRIP
united states,SBA Communications,SBA Communications Corp,sba-communications-corp,US78410G1040,39107,USD,SBAC
united states,Gartner,Gartner Inc,gartner,US3666511072,39135,USD,IT
united states,Universal Health Services,Universal Health Services Inc,universal-health-services,US9139031002,39147,USD,UHS
united states,LKQ,LKQ Corporation,lkq,US5018892084,39152,USD,LKQ
united states,Broadridge,Broadridge Financial Solutions Inc,broadridge-financial-solutions,US11133T1034,39159,USD,BR
united states,Extra Space Storage,Extra Space Storage Inc,extra-space-storage,US30225T1025,39166,USD,EXR
united states,Mohawk Industries,Mohawk Industries Inc,mohawk-industries,US6081901042,39172,USD,MHK
united states,American Water Works,American Water Works,american-water-works-inc,US0304201033,39173,USD,AWK
united states,Alliant Energy,Alliant Energy Corp,alliant-energy,US0188021085,39176,USD,LNT
united states,Hanesbrands,Hanesbrands Inc,hanesbrands,US4103451021,39179,USD,HBI
united states,Celanese,Celanese Corporation,celanese,US1508701034,39184,USD,CE
united states,Alaska Air,Alaska Air Group Inc,alaska-air,US0116591092,39218,USD,ALK
united states,Ametek,Ametek Inc,ametek-inc,US0311001004,39219,USD,AME
united states,LyondellBasell Industries,LyondellBasell Industries NV,lyondellbasell-industries,NL0009434992,39251,USD,LYB
united states,Royal Caribbean Cruises,Royal Caribbean Cruises Ltd,royal-caribbean,LR0008862868,39254,USD,RCL
united states,FleetCor,Fleetcor Technologies Inc,fleetcor-tech,US3390411052,39260,USD,FLT
united states,Packaging America,Packaging Corp of America,packaging-corp,US6951561090,39262,USD,PKG
united states,Arthur J Gallagher,Arthur J Gallagher & Co,arthur-j.-gallagher---co,US3635761097,39263,USD,AJG
united states,Church&Dwight,Church & Dwight Company Inc,church---dwight,US1713401024,39264,USD,CHD
united states,Global Payments,Global Payments Inc,global-payments,US37940X1028,39277,USD,GPN
united states,HollyFrontier,HollyFrontier Corporation,hollyfrontier-co,US4361061082,39282,USD,HFC
united states,Realty Income,Realty Income Corp,realty-income,US7561091049,39285,USD,O
united states,AO Smith,Smith AO Corporation,a.o-smith-corp,US8318652091,39291,USD,AOS
united states,Fortune Brands,Fortune Brands Home & Security Inc,fortune-brands-home---security,US34964C1062,39295,USD,FBHS
united states,Cboe Global,Cboe Global Markets Inc,cboe-holdings-inc,US12503M1080,39325,USD,CBOE
united states,Copart,Copart Inc,copart-inc,US2172041061,39327,USD,CPRT
united states,AbbVie,AbbVie Inc,abbvie-inc,US00287Y1091,40041,USD,ABBV
united states,Diamondback,Diamondback Energy Inc,diamondback-energy-inc,US25278X1090,40062,USD,FANG
united states,Norwegian Cruise Line,Norwegian Cruise Line Holdings Ltd,norwegian-cruise-line-holdings-ltd,BMG667211046,40082,USD,NCLH
united states,Zoetis Inc,Zoetis Inc,zoetis-inc,US98978V1035,41176,USD,ZTS
united states,Iqvia,Iqvia Holdings Inc,quintis-trl-hlgs,US46266C1053,41232,USD,IQV
united states,Coty Inc,Coty Inc,coty-inc,US2220702037,41258,USD,COTY
united states,Twitter Inc,Twitter Inc,twitter-inc,US90184L1026,44334,USD,TWTR
united states,Hilton Worldwide,Hilton Worldwide Holdings Inc,hilton-worldwide,US43300A2033,44408,USD,HLT
united states,Allegion PLC,Allegion PLC,allegion-public,IE00BFRT3W74,48361,USD,ALLE
united states,IHS Markit Ltd,IHS Markit Ltd,markit-ltd,BMG475671050,102907,USD,INFO
united states,Arista Networks,Arista Networks,arista-networks,US0404131064,103925,USD,ANET
united states,Synchrony Financial,Synchrony Financial,synchrony-fin,US87165B1035,940815,USD,SYF
united states,Citizens Financial Group Inc,Citizens Financial Group Inc,citizens-financial-group-inc,US1746101054,941642,USD,CFG
united states,Keysight Technologies,Keysight Technologies Inc,keysight-technologies,US49338L1035,943806,USD,KEYS
united states,Qorvo Inc,Qorvo Inc,qorvo-inc,US74736K1016,945074,USD,QRVO
united states,WestRock Co,WestRock Co,westrock-co,US96145D1054,955555,USD,WRK
united states,Hewlett Packard,Hewlett Packard Enterprise Co,hewlett-packard-enterprise-co,US42824C1099,959998,USD,HPE
united states,Under Armour C,Under Armour Inc C,under-armour-c,US9043112062,976067,USD,UA
united states,Fortive,Fortive Corp,fortive-corp,US34959J1088,985775,USD,FTV
united states,Arconic Inc,Arconic Inc,arconic-inc,US03965L1008,992959,USD,ARNC
united states,Lamb Weston Holdings,Lamb Weston Holdings Inc,lamb-weston-holdings-inc,US5132721045,993236,USD,LW
united states,Corteva,Corteva Inc,corteva,US22052L1044,1135949,USD,CTVA
united states,Amcor PLC,Amcor,amcor-plc,JE00BJ1F3079,1142204,USD,AMCR
united states,Kirby,Kirby Corporation,kirby-corp,US4972661064,21168,USD,KEX
united states,Matson,Matson Inc,matson,US57686G1058,29658,USD,MATX
united states,Avis,Avis Budget Group Inc,avis-budget,US0537741052,39223,USD,CAR
united states,Sanchez Midstream,Sanchez Midstream Partners LP,constellation-energy-partners-llc?cid=21215,US79971C2017,21215,USD,SNMP
united states,Centrus Energy,Centrus Energy,centrus-energy?cid=24361,US15643U1043,24361,USD,LEU
united states,Golden Star,Golden Star Resources Ltd,golden-star-resources?cid=24391,CA38119T8077,24391,USD,GSS
united states,Cheniere Energy,Cheniere Energy Inc,cheniere-energy-inc?cid=24422,US16411R2085,24422,USD,LNG
united states,Protalix,Protalix Biotherapeutics Inc,protalix?cid=30386,US74365A1016,30386,USD,PLX
united states,Paramount Gold Nevada,Paramount Gold Nevada Corp,paramount-gold-and-silver-corp?cid=30458,US69924M1099,30458,USD,PZG
united states,Denison Mines,Denison Mines Corp,denison-mines-corp?cid=30487,CA2483561072,30487,USD,DNN
united states,Imperial Oil,Imperial Oil Ltd,imperial-oil-ltd?cid=30508,CA4530384086,30508,USD,IMO
united states,Northern Dynasty Minerals,Northern Dynasty Minerals Ltd,northern-dynasty-minerals-ltd?cid=30516,CA66510M2040,30516,USD,NAK
united states,Novagold,NovaGold Resources Inc,novagold-resources-inc?cid=30519,CA66987E2069,30519,USD,NG
united states,New Gold,New Gold Inc,new-gold-inc?cid=30521,CA6445351068,30521,USD,NGD
united states,Taseko Mines,Taseko Mines Ltd,taseko-mines-ltd?cid=30549,CA8765111064,30549,USD,TGB
united states,Almaden Minerals,Almaden Minerals Ltd,almaden-minerals-ltd?cid=30561,CA0202833053,30561,USD,AAU
united states,Avino Silver Gold,Avino Silver,avino-silver---gold-mines-ltd?cid=30563,CA0539061030,30563,USD,ASM
united states,Alexco Resource,Alexco Resource Corp,alexco-resource-corp?cid=30567,CA01535P1062,30567,USD,AXU
united states,EMX Royalty,EMX Royalty Corp,eurasian-minerals-inc?cid=30581,CA26873J1075,30581,USD,EMX
united states,Great Panther Silver,Great Panther Silver Ltd,great-panther-silver-ltd?cid=30585,CA39115V1013,30585,USD,GPL
united states,International Tower Hill,International Tower Hill Mines Ltd,international-tower-hill-mines?cid=30590,CA46050R1029,30590,USD,THM
united states,Asanko Gold,Asanko Gold Inc,asanko-gold-inc?cid=30592,CA04341Y1051,30592,USD,AKG
united states,MAG Silver,MAG Silver Corp,mag-silver-corp?cid=30596,CA55903Q1046,30596,USD,MAG
united states,Platinum Group Metals,Platinum Group Metals Ltd,platinum-group-metals-ltd?cid=30601,CA72765Q8829,30601,USD,PLG
united states,Western Copper Gold,Western Copper and Gold Corp,western-copper-and-gold-corp?cid=30617,CA95805V1085,30617,USD,WRN
united states,Grupo Simec ADR,Grupo Simec SAB de CV ADR,grupo-simec-bats?cid=30620,US4004911065,30620,USD,SIM
united states,American Shared Hospital Srvcs,American Shared Hospital Srvcs,american-shared-hospital-srvcs?cid=30650,US0295951059,30650,USD,AMS
united states,Flanigans Enterprises Inc,Flanigans Enterprises Inc,flanigans-enterprises-inc?cid=30664,US3385171059,30664,USD,BDL
united states,Birks Group Inc,Birks Group Inc,birks-group-inc?cid=30672,CA09088U1093,30672,USD,BGI
united states,Bowl America Inc,Bowl America Inc,bowl-america-inc?cid=30678,US1025651084,30678,USD,BWLa
united states,CKX Lands Inc,CKX Lands Inc,ckx-lands-inc?cid=30693,US12562N1046,30693,USD,CKX
united states,Continental Materials,Continental Materials,continental-materials?cid=30708,US2116153071,30708,USD,CUO
united states,Electromed,Electromed Inc,electromed-inc?cid=30733,US2854091087,30733,USD,ELMD
united states,Evans Bancorp Inc,Evans Bancorp Inc,evans-bancorp-inc?cid=30747,US29911Q2084,30747,USD,EVBN
united states,Gold Standard,Gold Standard Ventures Corp,gold-standard-ventures-corp?cid=30783,CA3807381049,30783,USD,GSV
united states,Gran Tierra,Gran Tierra Energy Inc,gran-tierra-energy-inc?cid=30785,US38500T1016,30785,USD,GTE
united states,HMG Courtland Properties,HMG Courtland Properties,hmg-courtland-properties?cid=30792,US4042321004,30792,USD,HMG
united states,Teligent,Teligent Inc,igi-laboratories-inc,US87960W1045,30805,USD,TLGT
united states,Intelligent Systems,Intelligent Systems,intelligent-systems?cid=30811,US45816D1000,30811,USD,INS
united states,General Employment Enterprises,General Employment Enterprises Inc,general-employment-enterprises?cid=30819,US36165A1025,30819,USD,JOB
united states,Trilogy Metals,Trilogy Metals Inc,novacopper-inc?cid=30853,CA89621C1059,30853,USD,TMQ
united states,Nuveen PA MVF,Nuveen Pennsylvania MVF,nuveen-pennsylv.-mun.-value-fund,US67074K1051,30872,USD,NPN
united states,Yuma Energy Inc,Yuma Energy Inc,yuma-energy-inc?cid=30902,US98872F2048,30902,USD,YUMA
united states,Polymet Mining,Polymet Mining Corp,polymet-mining-corp?cid=30904,CA7319161021,30904,USD,PLM
united states,Southwest Georgia Financial,Southwest Georgia Financial,southwest-georgia-financial?cid=30922,US84502A1043,30922,USD,SGB
united states,Trans Atlantic Petroleum,Trans Atlantic Petroleum Ltd,trans-atlantic-petroleum-ltd.?cid=30936,BMG899821133,30936,USD,TAT
united states,Alio Gold,Alio Gold Inc,timmins-gold-corp?cid=30940,CA01627X1087,30940,USD,ALO
united states,Tanzanian Royalty Exploration,Tanzanian Royalty Exploration Corp,tanzanian-royalty-exploration-corp?cid=30947,CA87601A1075,30947,USD,TRX
united states,Northern Oil&Gas,Northern Oil and Gas Inc,northern-oil-and-gas-inc?cid=34149,US6655311099,34149,USD,NOG
united states,VirnetX,VirnetX Holding Corp,virnetx-holding-corp?cid=34330,US92823T1088,34330,USD,VHC
united states,Aberdeen Asia-Pacific,Aberdeen Asia Pacific Income Fund,aberdeen-asia-pacific-income-fund?cid=34551,US0030091070,34551,USD,FAX
united states,Aberdeen Australia,Aberdeen Australia Equity Fund,aberdeen-australia-equity-fund?cid=34552,US0030111035,34552,USD,IAF
united states,Aberdeen Global,Aberdeen Global Income Fund Inc,aberdeen-global-income-fund-inc?cid=34553,US0030131090,34553,USD,FCO
united states,Acme United,Acme United Corp,acme-united-corp?cid=34570,US0048161048,34570,USD,ACU
united states,Adams Resources&Energy,Adams Resources & Energy Inc,adams-resources---energy-inc?cid=34582,US0063513081,34582,USD,AE
united states,AeroCentury,AeroCentury Corp,aerocentury-corp?cid=34597,US0077371096,34597,USD,ACY
united states,Alpha Pro Tech,Alpha Pro Tech,alpha-pro-tech?cid=34638,US0207721095,34638,USD,APT
united states,AMCON Distributing,AMCON Distributing Co,amcon-distributing-co?cid=34648,US02341Q2057,34648,USD,DIT
united states,Planet Green,Planet Green Holdings Corp,american-lorain-corp?cid=34662,US72703U1025,34662,USD,PLAG
united states,Ampio Pharm,Ampio Pharm,ampio-pharm?cid=34686,US03209T1097,34686,USD,AMPE
united states,Micron Solutions,Micron Solutions Inc,arrhythmia-research-technology?cid=34725,US59511X1054,34725,USD,MICR
united states,Avalon,Avalon Holdings Corp,avalon-holdings-corp?cid=34761,US05343P1093,34761,USD,AWX
united states,Ballantyne Strong,Ballantyne Strong Inc,ballantyne-strong-inc?cid=34786,US0585161054,34786,USD,BTN
united states,Bancroft,Bancroft Fund,bancroft-fund?cid=34793,US0596951063,34793,USD,BCV
united states,Bancorp of New Jersey,Bank of New Jersey Inc,bank-of-new-jersey-inc?cid=34796,US0599151083,34796,USD,BKJ
united states,Bar Harbor Bankshares,Bar Harbor Bankshares,bar-harbor-bankshares?cid=34808,US0668491006,34808,USD,BHB
united states,Barnwell Industries,Barnwell Industries Inc,barnwell-industries-inc?cid=34810,US0682211000,34810,USD,BRN
united states,BioTime,Biotime,biotime?cid=34838,US53566P1093,34838,USD,LCTX
united states,Blonder Tongue Labs,Blonder Tongue Laboratories Inc,blonder-tongue-laboratories-inc?cid=34859,US0936981085,34859,USD,BDR
united states,CPI Aerostructures,CPI Aerostructures Inc,cpi-aerostructures-inc?cid=34926,US1259193084,34926,USD,CVU
united states,CEL-SCI,CEL-SCI Corp,cel-sci-corp?cid=35009,US1508376076,35009,USD,CVM
united states,Central Securities,Central Securities Corp,central-securities-corp?cid=35019,US1551231020,35019,USD,CET
united states,Chase,Chase,chase?cid=35032,US16150R1041,35032,USD,CCF
united states,Chicago Rivet&Machine,Chicago Rivet and Machine Co,chicago-rivet-and-machine-co?cid=35046,US1680881026,35046,USD,CVR
united states,China Pharma,China Pharma Holdings Inc,china-pharma-holdings-inc?cid=35067,US16941T1043,35067,USD,CPHI
united states,Clough Global Allocation,Clough Global Allocation Fund,clough-global-allocation-fund?cid=35124,US18913Y1038,35124,USD,GLV
united states,Clough Global,Clough Global Equity Fund,clough-global-equity-fund?cid=35125,US18914C1009,35125,USD,GLQ
united states,Clough Global Opportunities,Clough Global Opportunities Fund,clough-global-opportunities-fund?cid=35126,US18914E1064,35126,USD,GLO
united states,CompX,Compx Intl,compx-intl?cid=35173,US20563P1012,35173,USD,CIX
united states,Comstock Mining,Comstock Mining Inc,comstock-mining?cid=35176,US2057502013,35176,USD,LODE
united states,Consolidated-Tomoka,Consolidated-Tomoka Land,consolidated-tomoka-land?cid=35187,US2102261060,35187,USD,CTO
united states,Contango Oil&Gas,Contango Oil & Gas,contango-oil---gas?cid=35190,US21075N2045,35190,USD,MCF
united states,Core Molding,Core Molding Technologies Inc,core-molding-technologies-inc?cid=35196,US2186831002,35196,USD,CMT
united states,CorMedix,CorMedix Inc,cormedix-inc?cid=35198,US21900C3088,35198,USD,CRMD
united states,Cornerstone Strategic Value,Cornerstone Strategic Value Fund,cornerstone-strategic-value-fund?cid=35200,US21924B3024,35200,USD,CLM
united states,Cornerstone Strategic Return,Cornerstone Total Return Fund Inc,cornerstone-total-return-fund-inc?cid=35202,US21924U3005,35202,USD,CRF
united states,Credit Suisse,Credit Suisse Asset Manag. Income,credit-suisse-asset-manag.-income?cid=35224,US2249161066,35224,USD,CIK
united states,Credit Suisse Hi-Yield Bond,Credit Suisse High Yield Bond Fund,credit-suisse-high-yield-bond-fund?cid=35227,US22544F1030,35227,USD,DHY
united states,Daxor,Daxor Corp,daxor-corp?cid=35273,US2394671034,35273,USD,DXR
united states,Delaware Colorado,Delaware Inv. Col. Mun. Income,delaware-inv.-col.-mun.-income?cid=35277,US2461011098,35277,USD,VCF
united states,Delaware Florida,Delaware Inv. Nat. Muni. Income,delaware-inv.-nat.-muni.-income?cid=35278,US24610T1088,35278,USD,VFL
united states,Delaware Minnesota II,Delaware Inv. Min. Muni. Income II,delaware-inv.-min.-muni.-income-ii?cid=35279,US24610V1035,35279,USD,VMM
united states,Delta Apparel,Delta Apparel Inc,delta-apparel-inc?cid=35281,US2473681037,35281,USD,DLA
united states,DPW,DPW Holdings Inc,digital-power-corp?cid=35303,US26140E6005,35303,USD,DPW
united states,Document Security,Document Security Systems Inc,document-security-systems-inc?cid=35311,US25614T2006,35311,USD,DSS
united states,Dreyfus Municipalome,Dreyfus Municipal Income Inc,dreyfus-municipal-income-inc?cid=35327,US26201R1023,35327,USD,DMF
united states,Eagle,Eagle Capital Growth Fund Inc,eagle-capital-growth-fund-inc?cid=35352,US2694511005,35352,USD,GRF
united states,ETV California MIT,Eaton Vance Cali. Muni. Income Tr.,eaton-vance-cali.-muni.-income-tr.?cid=35361,US27826F1012,35361,USD,CEV
united states,ETV New York MIT,Eaton Vance NY Muni. Income Trust,eaton-vance-ny-muni.-income-trust?cid=35365,US27826W1045,35365,USD,EVY
united states,ETV MBF,Eaton Vance Municipal Bond Fund,eaton-vance-municipal-bond-fund?cid=35367,US27827X1019,35367,USD,EIM
united states,ETV New York MBF,Eaton Vance NY Municipal Bond Fund,eaton-vance-ny-municipal-bond-fund?cid=35368,US27827Y1091,35368,USD,ENX
united states,ETV California MBF,Eaton Vance Cali. Muni. Bond Fund,eaton-vance-cali.-muni.-bond-fund?cid=35369,US27828A1007,35369,USD,EVM
united states,ETV Limited Duration,Eaton Vance Ltd Duration Income F.,eaton-vance-ltd-duration-income-f.?cid=35371,US27828H1059,35371,USD,EVV
united states,Ellsworth Convertible Growth,Ellsworth Fund Ltd,ellsworth-fund-ltd?cid=35403,US2890741067,35403,USD,ECF
united states,eMagin,eMagin Corp,emagin-corp?cid=35406,US29076N2062,35406,USD,EMAN
united states,Emerson Radio,Emerson Radio Corp,emerson-radio-corp?cid=35413,US2910872033,35413,USD,MSN
united states,EVI Industries,EVI Industries Inc,envirostar?cid=35450,US26929N1028,35450,USD,EVI
united states,Espey Mfg&Electronics,Espey MFG and Electronics Corp,espey-mfg-and-electronics-corp?cid=35461,US2966501049,35461,USD,ESP
united states,Evolution Petroleum,Evolution Petroleum Corp Inc,evolution-petroleum-corp-inc?cid=35473,US30049A1079,35473,USD,EPM
united states,First Trust Energy,First TrEnergy Income & Growth F,first-trenergy-income---growth-f?cid=35552,US33738G1040,35552,USD,FEN
united states,Flexible Solutions,Flexible Solutions International Inc,flexible-solutions-international?cid=35565,CA33938T1049,35565,USD,FSI
united states,Franklin Street Properties,Franklin Street Properties Corp,franklin-street-properties-corp?cid=35589,US35471R1068,35589,USD,FSP
united states,Franklin Templeton,Franklin Templeton Ltd Dur. In. Tr,franklin-templeton-ltd-dur.-in.-tr?cid=35590,US35472T1016,35590,USD,FTF
united states,Friedman Industries,Friedman Industries Inc,friedman-industries-inc?cid=35596,US3584351056,35596,USD,FRD
united states,Gabelli,Gabelli Global Utility & Income Tr,gabelli-global-utility---income-tr?cid=35617,US36242L1052,35617,USD,GLU
united states,GAMCO,GAMCO G Gold Natural Res. & In. Tr,gamco-g-gold-natural-res.---in.-tr?cid=35621,US36465A1097,35621,USD,GGN
united states,General Moly,General Moly Inc,general-moly-inc?cid=35633,US3703731022,35633,USD,GMO
united states,GlobalSCAPE,GlobalSCAPE,globalscape?cid=35658,US37940G1094,35658,USD,GSB
united states,Glowpoint,Glowpoint Inc,glowpoint?cid=35664,US3798875080,35664,USD,GLOW
united states,Gold Resource,Gold Resource Corp,gold-resource-corp?cid=35667,US38068T1051,35667,USD,GORO
united states,Golden Minerals,Golden Minerals Co.,golden-minerals-co.?cid=35669,US3811191069,35669,USD,AUMN
united states,Goldfield,Goldfield Corp,goldfield-corp?cid=35670,US3813701055,35670,USD,GV
united states,Hemispherx Biopharma,Hemispherx Biopharma Inc,hemispherx-biopharma-inc?cid=35763,US00901B1052,35763,USD,AIM
united states,Houston American Energy,Houston American Energy Corp,houston-american-energy-corp?cid=35804,US44183U1007,35804,USD,HUSA
united states,IEC,IEC Electronics Corp,iec-electronics-corp?cid=35826,US44949L1052,35826,USD,IEC
united states,Ibio,Ibio Inc,ibio-inc?cid=35831,US4510332038,35831,USD,IBIO
united states,Impac Mortgage,Impac Mortgage Holdings Inc,impac-mortgage-holdings-inc?cid=35848,US45254P5089,35848,USD,IMH
united states,Income Opportunity Realty,Income Opportunity Realty Trust,income-opportunity-realty-trust?cid=35851,US4529261087,35851,USD,IOR
united states,InfuSystems,InfuSystem Holdings Inc,infusystem-holdings-inc?cid=35862,US45685K1025,35862,USD,INFU
united states,Cohen & Co,Cohen & Company Inc,institutional-financial-markets?cid=35878,US19249M1027,35878,USD,COHN
united states,InnSuites Hospitality,InnSuites Hospitality Trust,innsuites-hospitality-trust?cid=35880,US4579191085,35880,USD,IHT
united states,Intellicheck Mobilisa,Intellicheck Mobilisa Inc,intellicheck-mobilisa-inc?cid=35883,US45817G2012,35883,USD,IDN
united states,Invesco Advantage II,Invesco Adv. Municipal Income II,invesco-van-kampen-muni-in.-tr-ii?cid=35909,US46132E1038,35909,USD,VKI
united states,IsoRay,IsoRay,isoray?cid=35921,US46489V1044,35921,USD,ISR
united states,LGL Group,LGL Group,lgl-group?cid=36004,US50186A1088,36004,USD,LGL
united states,Ladenburg Thalmann,Ladenburg Thalmann,ladenburg-thalmann?cid=36015,US50575Q1022,36015,USD,LTS
united states,Libbey,Libbey Inc,libbey-inc?cid=36039,US5298981086,36039,USD,LBY
united states,Camber Energy Inc,Camber Energy Inc,lucas-energy?cid=36068,US13200M5085,36068,USD,CEI
united states,Mastech,Mastech Holdings,mastech-holdings?cid=36138,US57633B1008,36138,USD,MHH
united states,Mexco Energy,Mexco Energy Corp,mexco-energy-corp?cid=36197,US5927701012,36197,USD,MXC
united states,NTN Buzztime,NTN Buzztime,ntn-buzztime?cid=36269,US6294106066,36269,USD,NTN
united states,National HealthCare,National HealthCare Corp,national-healthcare-corp?cid=36284,US6359061008,36284,USD,NHC
united states,Navidea Biopharma,Navidea Biopharmaceuticals Inc,navidea-biopharmaceuticals?cid=36305,US63937X2027,36305,USD,NAVB
united states,Neuberger Berman California,Neuberger Berman Cali. Int. Muni.,neuberger-berman-cali.-int.-muni.?cid=36318,US64123C1018,36318,USD,NBW
united states,Neuberger Berman New York,Neuberger Berman NY Int. Muni. F,neuberger-berman-ny-int.-muni.-f?cid=36319,US64124K1025,36319,USD,NBO
united states,Neuberger Berman,Neuberger Berman Intermed. Muni.,neuberger-berman-intermed.-muni.?cid=36320,US64124P1012,36320,USD,NBH
united states,Neuberger Berman Hi-Yield,Neuberger Berman H. Yield Str. F,neuberger-berman-h.-yield-str.-f?cid=36326,US64128C1062,36326,USD,NHS
united states,Neuberger Berman RE,Neuberger Berman RE Sec. Income F,neuberger-berman-re-sec.-income-f?cid=36327,US64190A1034,36327,USD,NRO
united states,New Concept Energy,New Concept Energy Inc,new-concept-energy-inc?cid=36329,US6436111065,36329,USD,GBR
united states,New England Realty,New England Realty Associates LP,new-england-realty-associates-lp?cid=36331,US6442061049,36331,USD,NEN
united states,NovaBay Pharmaceuticals,NovaBay Pharmaceuticals Inc,novabay-pharmaceuticals-inc?cid=36364,US66987P2011,36364,USD,NBY
united states,IT Tech Packaging,IT Tech Packaging Inc,orient-paper?cid=36455,US46527C1009,36455,USD,ITP
united states,Palatin,Palatin Technologies Inc,palatin-technologies-inc?cid=36499,US6960774031,36499,USD,PTN
united states,Park National,Park National Corp,park-national-corp?cid=36513,US7006581075,36513,USD,PRK
united states,Pioneer Diversified,Pioneer Diversified High Income Tr,pioneer-diversified-high-income-tr?cid=36567,US7236531015,36567,USD,HNW
united states,Power REIT,Power REIT,power-reit?cid=36591,US73933H1014,36591,USD,PW
united states,Radiant,Radiant Logistics Inc,radiant-logistics-inc?cid=36665,US75025X1000,36665,USD,RLGT
united states,Reaves Utility,Reaves Utility Income Fund,reaves-utility-income-fund?cid=36683,US7561581015,36683,USD,UTG
united states,BK Tech,BK Technologies Inc,relm-wireless?cid=36695,US05587G1040,36695,USD,BKTI
united states,Renaissance,RENN Global Entrepreneurs Fund,renaissance?cid=36699,US7597201059,36699,USD,RCG
united states,Retractable,Retractable Technologies Inc,retractable-technologies-inc?cid=36713,US76129W1053,36713,USD,RVP
united states,RMR Real Estate,RMR Real Estate Income Fund,rmr-real-estate-income-fund?cid=36727,US76970B1017,36727,USD,RIF
united states,Seaboard,Seaboard Corp,seaboard-corp?cid=36803,US8115431079,36803,USD,SEB
united states,Servotronics,Servotronics,servotronics?cid=36822,US8177321002,36822,USD,SVT
united states,SIFCO,SIFCO Industries,sifco-industries?cid=36841,US8265461033,36841,USD,SIF
united states,Solitario Exploration&Royalty,Solitario Exploration & Royalty,solitario-exploration---royalty?cid=36877,US8342EP1070,36877,USD,XPL
united states,SunLink,SunLink Health Systems Inc,sunlink-health-systems-inc?cid=36951,US86737U1025,36951,USD,SSY
united states,Synergy Resources,Synergy Resources Corp,synergy-resources-corp?cid=36984,US78470V1089,36984,USD,SRCI
united states,Synthetic Biologics,Synthetic Biologics Inc,synthetic-biologics-inc?cid=36985,US87164U2015,36985,USD,SYN
united states,Tengasco,Tengasco,tengasco?cid=37031,US88033R5028,37031,USD,TGC
united states,Tompkins,Tompkins Financial Corp,tompkins-financial-corp?cid=37059,US8901101092,37059,USD,TMP
united states,Trio-Tech,Trio-Tech International,trio-tech-international?cid=37092,US8967122057,37092,USD,TRT
united states,United States Antimony,United States Antimony Corp,united-states-antimony-corp?cid=37151,US9115491030,37151,USD,UAMY
united states,Universal Security Instruments,Universal Security Instruments Inc,universal-security-instruments-inc?cid=37166,US9138213023,37166,USD,UUU
united states,Ur Energy,Ur Energy Inc,ur-energy-inc?cid=37171,CA91688R1082,37171,USD,URG
united states,Vista Gold,Vista Gold Corp,vista-gold-corp?cid=37217,CA9279263037,37217,USD,VGZ
united states,WF Income Opportunities,Wells Fargo Income Opportunities Fund,wells-fargo-adv-income-opp.-fund?cid=37266,US94987B1052,37266,USD,EAD
united states,WF Multi Sector Income,Wells Fargo Multi Sector Income Fund,wells-fargo-adv-ms-income-fund?cid=37267,US94987D1019,37267,USD,ERC
united states,WF Utilities and High Income,Wells Fargo Utilities and High Income Fund,wells-fargo-adv-utilities---h-in.?cid=37268,US94987E1091,37268,USD,ERH
united states,Wireless Telecom,Wireless Telecom Group Inc,wireless-telecom-group-inc?cid=37299,US9765241081,37299,USD,WTT
united states,Ellomay Capital,Ellomay Capital Ltd,ellomay-capital-ltd?cid=37386,IL0010826357,37386,USD,ELLO
united states,Uranium Energy,Uranium Energy Corp,uranium-energy-corp?cid=37425,US9168961038,37425,USD,UEC
united states,Sandstorm Gold Ltd N,Sandstorm Gold Ltd N,sandstorm-gold-ltd-n?cid=40964,CA80013R2063,40964,USD,SAND
united states,inTest,inTest Corporation,intest-corp?cid=48646,US4611471008,48646,USD,INTT
united states,NanoViricides Inc,NanoViricides Inc,nanoviricides-inc?cid=48647,US6300873022,48647,USD,NNVC
united states,Oragenics,Oragenics Inc,oragenics-inc?cid=48650,US6840233026,48650,USD,OGEN
united states,Energy Fuels Inc,Energy Fuels Inc,energy-fuels?cid=48651,CA2926717083,48651,USD,UUUU
united states,B2Gold,B2Gold Corp,b2gold?cid=48653,CA11777Q2099,48653,USD,BTG
united states,PEDEVCO,PEDEVCO Corp,pedevco-corp?cid=48657,US70532Y3036,48657,USD,PED
united states,Ring Energy Inc,Ring Energy Inc,ring-energy-inc?cid=48658,US76680V1089,48658,USD,REI
united states,Altisource Asset Management,Altisource Asset Management Corp,altisource-asset-management-corp?cid=48660,VI02153X1080,48660,USD,AAMC
united states,Air Industries Group,Air Industries Group,air-industries-group?cid=48661,US00912N2053,48661,USD,AIRI
united states,Can Fite Biopharma ADR,Can Fite Biopharma Ltd ADR,can-fite-biopharma-ltd?cid=48664,US13471N2018,48664,USD,CANF
united states,DGSE Companies Inc,DGSE Companies Inc,dgse-companies-inc?cid=48665,US23323G1067,48665,USD,DGSE
united states,LiqTech,LiqTech International Inc,liqtech-international-inc?cid=48667,US53632A2015,48667,USD,LIQT
united states,InspireMD,InspireMD Inc,inspiremd-inc?cid=48668,US45779A8532,48668,USD,NSPR
united states,Enservco Co,Enservco Co,enservco-co?cid=51006,US29358Y1029,51006,USD,ENSV
united states,22nd Century,22nd Century Group Inc,22nd-cntry?cid=51020,US90137F1030,51020,USD,XXII
