country,name,full_name,tag,isin,id,currency,symbol
india,Noida Toll Bridge,Noida Toll Bridge Company Ltd,noida-toll-bridge-company,INE781B01015,18310,INR,NOID
india,Oil & Natural Gas,Oil And Natural Gas Corporation Ltd,oil---natural-gas-corporation,INE213A01029,18311,INR,ONGC
india,Oberoi Realty,Oberoi Realty Ltd,oberoi-realty,INE093I01010,18312,INR,OEBO
india,Oil India,Oil India Ltd,oil-india,INE274J01014,18313,INR,OILI
india,Omaxe,Omaxe Ltd,omaxe,INE800H01010,18314,INR,OMAX
india,Opto Circuits,Opto Circuits Ltd,opto-circuits-(india),INE808B01016,18315,INR,OPTO
india,Oracle,Oracle Financial Services Software Ltd,oracle-financial-software,INE881D01027,18316,INR,ORCL
india,Orchid Pharma,Orchid Pharma Ltd,orchid-chemicals---pharma,INE191A01019,18318,INR,ORCD
india,Oriental Hotels,Oriental Hotels Ltd,oriental-hotels,INE750A01020,18319,INR,ORHT
india,Orient Paper Industries,Orient Paper and Industries Ltd,orient-paper---industries,INE592A01026,18320,INR,ORPP
india,ORBC,Oriental Bank Of Commerce Ltd,oriental-bank-of-commerce,INE141A01014,18321,INR,ORBC
india,Orissa Minerals,Orissa Minerals Development Company Ltd,the-orissa-minerals-develop.,INE725E01024,18322,INR,ORIS
india,Oswal Greentech,Oswal Greentech Ltd,oswal-chemicals---fertilizers,INE143A01010,18323,INR,OSGL
india,PSL,PSL Ltd,psl,INE474B01017,18324,INR,PSLH
india,Page Industries,Page Industries Ltd.,page-industries,INE761H01022,18325,INR,PAGE
india,Panacea Biotec,Panacea Biotec Ltd,panacea-biotec,INE922B01023,18326,INR,PNCA
india,Future Enterprises A,Future Enterprises Ltd A,future-retail,INE623B01027,18327,INR,FURE
india,Huhtamaki PPL,Huhtamaki PPL Ltd,the-paper-products,INE275B01026,18328,INR,HUHT
india,Parsvnath Developers,Parsvnath Developers Ltd.,parsvnath-developers,INE561H01026,18329,INR,PARV
india,Patel Engineering,Patel Engineering Ltd,patel-engineering,INE244B01030,18330,INR,PENG
india,Peninsula Land,Peninsula Land Ltd,peninsula-land,INE138A01028,18332,INR,PENL
india,Persistent Systems,Persistent Systems Ltd,persistent-systems,INE262H01013,18333,INR,PERS
india,Petronet LNG,Petronet LNG Ltd,petronet-lng,INE347G01014,18334,INR,PLNG
india,Pfizer Ltd,Pfizer Ltd.,pfizer-ltd,INE182A01018,18335,INR,PFIZ
india,The Phoenix Mills,The Phoenix Mills Ltd.,the-phoenix-mills,INE211B01039,18336,INR,PHOE
india,Pidilite Industries,Pidilite Industries Ltd.,pidilite-industries,INE318A01026,18337,INR,PIDI
india,Reliance Naval,Reliance Naval and Engineering Ltd,pipavav-defence-and-eng.,INE542F01012,18338,INR,RELV
india,Piramal Enterprises,Piramal Enterprises Ltd,piramal-healthcare,INE140A01024,18339,INR,PIRA
india,Power Finance,Power Finance Corporation Ltd,power-finance-corporation,INE134E01011,18341,INR,PWFC
india,Power Grid,Power Grid Corporation of India Ltd,power-grid-corp.-of-india,INE752E01010,18342,INR,PGRD
india,Praj Industries,Praj Industries Ltd.,praj-industries,INE074A01025,18343,INR,PRAJ
india,Prestige Estates,Prestige Estates Projects Ltd,prestige-estates-projects,INE811K01011,18344,INR,PREG
india,Prism Johnson,Prism Johnson Ltd,prism-cement,INE010A01011,18345,INR,PRIS
india,Procter & Gamble Hygiene,Procter & Gamble Hygiene and Health Care Ltd,procter-gamble-hygiene,INE179A01014,18346,INR,PROC
india,Provogue India,Provogue India Ltd,provogue-(india),INE968G01033,18347,INR,PROV
india,PTC India,PTC India Ltd,ptc-india,INE877F01012,18348,INR,PTCI
india,Punj LLoyd,Punj LLoyd Ltd,punj-lloyd,INE701B01021,18349,INR,PUJL
india,Punjab National Bank,Punjab National Bank,punjab-national-bank,INE160A01022,18350,INR,PNBK
india,Puravankara Projects,Puravankara Projects Ltd,puravankara-projects,INE323I01011,18351,INR,PURA
india,Radico Khaitan,Radico Khaitan Ltd.,radico-khaitan,INE944F01028,18352,INR,RADC
india,Rajesh Exports,Rajesh Exports Ltd.,rajesh-exports,INE343B01030,18353,INR,REXP
india,Rallis India,Rallis India Ltd,rallis-india,INE613A01020,18354,INR,RALL
india,Ramco Industries,Ramco Industries Ltd,ramco-industries,INE614A01028,18355,INR,RAMC
india,Rashtriya Chemicals,Rashtriya Chemicals and Fertilizers Ltd,rashtriya-chem.-and-fertil.,INE027A01015,18357,INR,RSTC
india,Raymond,Raymond Ltd,raymond,INE301A01014,18358,INR,RYMD
india,Redington India,Redington India Ltd,redington-(india),INE891D01026,18359,INR,REDI
india,Reliance Capital,Reliance Capital Ltd,reliance-capital,INE013A01015,18361,INR,RLCP
india,Reliance Communications,Reliance Communications Ltd,reliance-communications,INE330H01018,18362,INR,RLCM
india,Reliance Industrial,Reliance Industrial Infrastructure Ltd,reliance-industrial-infra.,INE046A01015,18363,INR,REII
india,Reliance Infrastructure,Reliance Infrastructure Ltd,reliance-infrastructure,INE036A01016,18364,INR,RLIN
india,Reliance Power,Reliance Power Ltd,reliance-power,INE614G01033,18366,INR,RPOL
india,Reliance Industries,Reliance Industries Ltd,reliance-industries,INE002A01018,18367,INR,RELI
india,Religare Enterprises,Religare Enterprises Ltd,religare-enterprises,INE621H01010,18368,INR,RELG
india,Rolta India,Rolta India Ltd.,rolta-india,INE293A01013,18369,INR,ROLT
india,Ruchi Soya Industries,Ruchi Soya Industries Ltd,ruchi-soya-industries,INE619A01027,18370,INR,RCSY
india,REC,REC Ltd,rural-electrification,INE020B01018,18371,INR,RECM
india,State Bank of Bikaner and Jaipur,State Bank of Bikaner and Jaipur,state-bank-bikaner-and-jaipur,INE648A01026,18372,INR,SBKB
india,State Bank of Travancore,State Bank of Travancore,state-bank-of-travancore,INE654A01024,18373,INR,SBKT
india,S. Kumars Nationwide,S Kumars Nationwide Ltd,s.-kumars-nationwide,INE772A01016,18374,INR,SKMK
india,Sadbhav Engineering,Sadbhav Engineering Ltd,sadbhav-engineering,INE226H01026,18375,INR,SADE
india,SBI,State Bank Of India,state-bank-of-india,INE062A01020,18376,INR,SBI
india,Vedanta,Vedanta Ltd,sesa-goa,INE205A01025,18377,INR,VDAN
india,Shanthi Gears,Shanthi Gears Ltd,shanthi-gears,INE631A01022,18378,INR,SHNT
india,Shipping Corporation,Shipping Corporation Of India Ltd,shipping-corporation-of-india,INE109A01011,18380,INR,SCI
india,Shoppers Stop,Shoppers Stop Ltd,shoppers-stop,INE498B01024,18381,INR,SHOP
india,Shree Cements,Shree Cements Ltd.,shree-cements,INE070A01015,18383,INR,SHCM
india,Shree Renuka Sugars,Shree Renuka Sugars Ltd.,shree-renuka-sugars,INE087H01022,18384,INR,SRES
india,Shriram Transport,Shriram Transport Finance Co. Ltd.,shriram-transport-finance,INE721A01013,18386,INR,SRTR
india,Siemens Ltd,Siemens Ltd,siemens-ltd,INE003A01024,18387,INR,SIEM
india,Simplex Infrastructures,Simplex Infrastructures Ltd,simplex-infrastructures,INE059B01024,18388,INR,SINF
india,Sintex Industries,Sintex Industries Ltd,sintex-industries,INE429C01035,18389,INR,SNTX
india,SKF India,SKF India Ltd,skf-india,INE640A01023,18390,INR,SKFB
india,Bharat Financial,Bharat Financial Inclusion Ltd,sks-microfinance,INE180K01011,18391,INR,BHAF
india,Sobha Developers,Sobha Developers Ltd.,sobha-developers,INE671H01015,18392,INR,SOBH
india,JTEKT India,JTEKT India Ltd,sona-koyo-steering-systems,INE643A01035,18393,INR,JTEK
india,Sonata Software,Sonata Software Ltd,sonata-software,INE269A01021,18394,INR,SOFT
india,South Indian Bank,South Indian Bank Ltd.,the-south-indian-bank,INE683A01023,18395,INR,SIBK
india,SREI Infrastructure,SREI Infrastructure Finance Ltd,srei-infrastructure-finance,INE872A01014,18396,INR,SREI
india,SRF,SRF Ltd,srf,INE647A01010,18397,INR,SRFL
india,State Trading Corp,State Trading Corporation of India Ltd,the-state-trading-corp.,INE655A01013,18398,INR,STCI
india,Steel Authority,Steel Authority of India Ltd.,steel-authority-of-india,INE114A01011,18399,INR,SAIL
india,Sterling Biotech,Sterling Biotech Ltd,sterling-biotech,INE324C01038,18400,INR,STBI
india,Sterlite Technologies,Sterlite Technologies Ltd,sterlite-technologies,INE089C01029,18402,INR,STTE
india,Strides Pharma,Strides Pharma Science Ltd,strides-arcolab,INE939A01011,18403,INR,SRID
india,Neueon Towers,Neueon Towers Ltd,sujana-tower,INE333I01036,18404,INR,NEUE
india,Sun Pharma,Sun Pharmaceutical Industries Ltd.,sun-pharma-advanced-research,INE044A01036,18405,INR,SUN
india,Sun TV Network Ltd,Sun TV Network Ltd,sun-tv-network,INE424H01027,18406,INR,SUTV
india,Sundaram Finance,Sundaram Finance Ltd,sundaram-finance,INE660A01013,18407,INR,SNFN
india,Sundram Fasteners,Sundram Fasteners Ltd,sundram-fasteners,INE387A01021,18408,INR,SNFS
india,Sunteck Realty,Sunteck Realty Ltd,sunteck-realty,INE805D01034,18409,INR,SUNT
india,Supreme Industries,Supreme Industries Ltd.,supreme-industries,INE195A01028,18410,INR,SUPI
india,Supreme Petrochem,Supreme Petrochem Ltd,supreme-petrochem,INE663A01017,18411,INR,SPTL
india,Surya Roshni,Surya Roshni Ltd,surya-roshni,INE335A01012,18412,INR,SURR
india,Suzlon Energy,Suzlon Energy Ltd,suzlon-energy,INE040H01021,18413,INR,SUZL
india,Swaraj Engines,Swaraj Engines Ltd.,swaraj-engines,INE277A01016,18414,INR,SWAR
india,Syndicate Bank,Syndicate Bank Ltd,syndicate-bank,INE667A01018,18415,INR,SBNK
india,Taj GVK,TAJ GVK Hotels and Resorts Ltd,taj-gvk-hotels---resorts,INE586B01026,18416,INR,TAJG
india,Tata Chemicals,Tata Chemicals Ltd,tata-chemicals,INE092A01019,18417,INR,TTCH
india,Tata Coffee,Tata Coffee Ltd,tata-coffee,INE493A01027,18418,INR,TACO
india,Tata Communications,Tata Communications Limited,tata-communications,INE151A01013,18419,INR,TATA
india,Tata Consultancy,Tata Consultancy Services Ltd.,tata-consultancy-services,INE467B01029,18420,INR,TCS
india,Tata Elxsi,Tata Elxsi Ltd,tata-elxsi-limited,INE670A01012,18421,INR,TTEX
india,Tata Global Beverages,Tata Global Beverages Ltd,tata-global-beverages,INE192A01025,18422,INR,TAGL
india,Tata Investment,Tata Investment Corporation Ltd.,tata-investment-corporation,INE672A01018,18423,INR,TINV
india,Tata Metaliks,Tata Metaliks Ltd,tata-metaliks,INE056C01010,18424,INR,TMET
india,Tata Motors,Tata Motors Ltd,tata-motors-ltd,INE155A01022,18425,INR,TAMO
india,Tata Power Co.,Tata Power Co. Ltd,tata-power-company,INE245A01021,18426,INR,TTPW
india,Tata Sponge Iron,Tata Sponge Iron Ltd,tata-sponge-iron,INE674A01014,18427,INR,TTST
india,Tata Steel Ltd,Tata Steel Ltd,tata-steel,INE081A01012,18428,INR,TISC
india,Tech Mahindra,Tech Mahindra Ltd,tech-mahindra,INE669C01036,18429,INR,TEML
india,Thermax,Thermax Ltd.,thermax,INE152A01029,18430,INR,THMX
india,Thomas Cook India,Thomas Cook India Ltd,thomas-cook-(india),INE332A01027,18431,INR,THOM
india,Tinplate Company,Tinplate Company of India Ltd,the-tinplate-company-of-india,INE422C01014,18432,INR,TINP
india,Titan Company,Titan Company Ltd,titan-industries,INE280A01028,18433,INR,TITN
india,Tamil Nadu,Tamil Nadu Newsprint And Papers Ltd,tamil-nadu-newsprint---papers,INE107A01015,18434,INR,TNNP
india,Torrent Pharma,Torrent Pharmaceuticals Ltd.,torrent-pharmaceuticals,INE685A01028,18435,INR,TORP
india,Torrent Power Ltd,Torrent Power Ltd,torrent-power,INE813H01021,18436,INR,TOPO
india,Trent,Trent Ltd,trent,INE849A01020,18437,INR,TREN
india,Cholamandalam Financial,Cholamandalam Financial Holdings Ltd,tube-investments-of-india,INE149A01033,18438,INR,CHOL
india,T.V.Today Network,T.V.Today Network Ltd,tv-today-network,INE038F01029,18440,INR,TVTO
india,TV18 Broadcast,TV18 Broadcast Ltd.,tv18-broadcast,INE886H01027,18441,INR,TVEB
india,TVS Motor Company,TVS Motor Company Ltd.,tvs-motor-company,INE494B01023,18442,INR,TVSM
india,UCO Bank,UCO Bank,uco-bank,INE691A01018,18443,INR,UCBK
india,Uflex,Uflex Ltd,uflex,INE516A01017,18444,INR,UFLX
india,UltraTech Cement,UltraTech Cement Ltd,ultratech-cement,INE481G01011,18445,INR,ULTC
india,Unichem Labs,Unichem Laboratories Ltd.,unichem-laboratories,INE351A01035,18446,INR,UNLB
india,Union Bank of India,Union Bank of India Ltd,union-bank-of-india,INE692A01016,18447,INR,UNBK
india,Unitech,Unitech Ltd.,unitech,INE694A01020,18448,INR,UNTE
india,United Breweries Ltd,United Breweries Ltd.,united-breweries,INE686F01025,18449,INR,UBBW
india,UPL,UPL Ltd,united-phosphorus,INE628A01036,18450,INR,UPLL
india,United Spirits,United Spirits Ltd,united-spirits,INE854D01024,18451,INR,UNSP
india,Unity Infraprojects,Unity Infraprojects Ltd,unity-infraprojects,INE466H01028,18452,INR,UTIL
india,Usha Martin,Usha Martin Ltd.,usha-martin,INE228A01035,18453,INR,USBL
india,Uttam Galva Steels,Uttam Galva Steels Ltd.,uttam-galva-steels,INE699A01011,18454,INR,UTTM
india,Varun Shipping,Varun Shipping Company Ltd,varun-shipping-company,INE702A01013,18456,INR,VRNS
india,Venkys India,Venkys India Ltd,venkys-(india),INE398A01010,18457,INR,VENK
india,Vesuvius India,Vesuvius India Ltd,vesuvius-india,INE386A01015,18458,INR,VESU
india,Videocon Industries,Videocon Industries Ltd.,videocon-industries,INE703A01011,18459,INR,VEDI
india,Vijaya Bank,Vijaya Bank,vijaya-bank,INE705A01016,18460,INR,VJBK
india,V I P Industries,V I P Industries Ltd,vip-industries,INE054A01027,18461,INR,VIPI
india,Voltas,Voltas Ltd.,voltas,INE226A01021,18462,INR,VOLT
india,VST Industries,VST Industries Ltd.,vst-industries,INE710A01016,18463,INR,VSTI
india,Welspun Corp,Welspun Corp Ltd,welspun-corp,INE191B01025,18464,INR,WGSR
india,West Coast Paper Mills,West Coast Paper Mills Ltd,west-coast-paper-mills,INE976A01021,18465,INR,WSTC
india,Whirlpool of India,Whirlpool of India Ltd,whirlpool-of-india,INE716A01013,18466,INR,WHIR
india,Wipro,Wipro Ltd,wipro-ltd,INE075A01022,18467,INR,WIPR
india,Wockhardt,Wockhardt Ltd,wockhardt,INE049B01025,18468,INR,WCKH
india,Yes Bank,Yes Bank Ltd,yes-bank,INE528G01027,18470,INR,YESB
india,Zee Entertainment,Zee Entertainment Enterprises Ltd.,zee-entertainment-enterprises,INE256A01028,18471,INR,ZEE
india,Zensar Tech,Zensar Technologies Ltd,zensar-technologies,INE520A01027,18472,INR,ZENT
india,Zodiac Clothing,Zodiac Clothing Company Ltd,zodiac-clothing-company,INE206B01013,18473,INR,ZCCL
india,Zuari Global,Zuari Global Ltd,zuari-industries,INE217A01012,18474,INR,ZURI
india,Zydus Wellness,Zydus Wellness Ltd,zydus-wellness,INE768C01010,18475,INR,ZYDS
india,Den Networks,Den Networks Ltd,den-networks-ltd,INE947J01015,18486,INR,DENN
india,D.B.Corp,D.B.Corp Ltd,db-corp-ltd,INE950I01011,18487,INR,DBCL
india,Prime Focus,Prime Focus Ltd,prime-focus-ltd,INE367G01038,18488,INR,PRFO
india,Nestle India,Nestle India Ltd,nestle,INE239A01016,30059,INR,NEST
india,Schneider Electric Infrastructure,Schneider Electric Infrastructure Ltd,schneider-electric-infrastructure,INE839M01018,30070,INR,SEIN
india,HeidelbergCement India,HeidelbergCement India Ltd,heidelbergcement-india-ltd,INE578A01017,30102,INR,HEID
india,Standard Chartered DRC,Standard Chartered PLC DRC,standard-chartered-p.l.c.,INE028L21018,30177,INR,STNCy
india,3M India,3M India Ltd.,3m-india?cid=39345,INE470A01017,39345,INR,TMIN
india,ABB India,ABB India Ltd,abb-limited?cid=39346,INE117A01022,39346,INR,ABB
india,ACC,ACC Ltd,acc?cid=39347,INE012A01025,39347,INR,ACC
india,Aban Offshore,Aban Offshore Ltd.,aban-offshore?cid=39348,INE421A01028,39348,INR,ABAN
india,ABG Shipyard,ABG Shipyard Ltd.,abg-shipyard?cid=39349,INE067H01016,39349,INR,ABGS
india,Adani Enterprises,Adani Enterprises Ltd,adani-enterprises?cid=39350,INE423A01024,39350,INR,ADEL
india,Adani Power,Adani Power Ltd,adani-power?cid=39351,INE814H01011,39351,INR,ADAN
india,Agro Tech Foods,Agro Tech Foods Ltd,agro-tech-foods?cid=39354,INE209A01019,39354,INR,AGRO
india,AIA Engineering,AIA Engineering Ltd,aia-engineering?cid=39355,INE212H01026,39355,INR,AIAE
india,Akzo Nobel India,Akzo Nobel India Ltd,akzo-nobel-india?cid=39356,INE133A01011,39356,INR,AKZO
india,Allahabad Bank,Allahabad Bank,allahabad-bank?cid=39357,INE428A01015,39357,INR,ALBK
india,Allcargo Logistics,Allcargo Logistics Ltd,allcargo-logistics?cid=39358,INE418H01029,39358,INR,ACLL
india,Alok Industries,Alok Industries Ltd.,alok-industries?cid=39359,INE270A01011,39359,INR,ALOK
india,GE Power India,ALSTOM India Ltd,alstom-projects-india?cid=39360,INE878A01011,39360,INR,GEPO
india,Amara Raja Batteries,Amara Raja Batteries Ltd,amara-raja-batteries?cid=39361,INE885A01032,39361,INR,AMAR
india,Ambuja Cements,Ambuja Cements Ltd.,ambuja-cements?cid=39362,INE079A01024,39362,INR,ABUJ
india,Amtek Auto,Amtek Auto Ltd,amtek-auto?cid=39363,INE130C01021,39363,INR,AMTK
india,Castex Technologies,Castex Technologies Ltd,amtek-india?cid=39364,INE068D01021,39364,INR,CASE
india,Anant Raj,Anant Raj Ltd,anant-raj-industries?cid=39365,INE242C01024,39365,INR,ANRA
india,Andhra Bank,Andhra Bank,andhra-bank?cid=39366,INE434A01013,39366,INR,ADBK
india,Apollo Hospitals,Apollo Hospitals Enterprises Ltd.,apollo-hospitals?cid=39367,INE437A01024,39367,INR,APLH
india,Apollo Tyres,Apollo Tyres Ltd,apollo-tyres?cid=39368,INE438A01022,39368,INR,APLO
india,Aptech,Aptech Ltd.,aptech?cid=39369,INE266F01018,39369,INR,APTA
india,Arvind,Arvind Ltd.,arvind?cid=39370,INE034A01011,39370,INR,ARVN
india,Asahi India Glass,Asahi India Glass Ltd,asahi-india-glass?cid=39371,INE439A01020,39371,INR,AISG
india,Ashok Leyland,Ashok Leyland Ltd.,ashok-leyland?cid=39372,INE208A01029,39372,INR,ASOK
india,Asian Paints,Asian Paints Ltd.,asian-paints?cid=39373,INE021A01026,39373,INR,ASPN
india,AstraZeneca Pharma,AstraZeneca Pharma India Ltd.,astrazeneca-pharma-india?cid=39374,INE203A01020,39374,INR,ASTR
india,Aurobindo Pharma,Aurobindo Pharma Ltd.,aurobindo-pharma?cid=39375,INE406A01037,39375,INR,ARBN
india,Sanofi India,Sanofi India Ltd,sanofi-india-ltd?cid=39376,INE058A01010,39376,INR,SANO
india,AXIS Bank,AXIS Bank Ltd.,axis-bank?cid=39377,INE238A01034,39377,INR,AXBK
india,BGR Energy Systems,BGR Energy Systems Ltd,bgr-energy-systems?cid=39378,INE661I01014,39378,INR,BGRE
india,Linde India,Linde India Ltd,boc-india?cid=39379,INE473A01011,39379,INR,LIND
india,Bajaj Auto,Bajaj Auto Ltd,bajaj-auto?cid=39380,INE917I01010,39380,INR,BAJA
india,Bajaj Electricals,Bajaj Electricals Ltd.,bajaj-electricals?cid=39381,INE193E01025,39381,INR,BJEL
india,Bajaj Finance,Bajaj Finance Ltd,bajaj-finance?cid=39382,INE296A01024,39382,INR,BJFN
india,Bajaj Finserv,Bajaj Finserv Ltd,bajaj-finserv-limited?cid=39383,INE918I01018,39383,INR,BJFS
india,Bajaj Holdings,Bajaj Holdings & Investment Ltd,bajaj-holdings---investment?cid=39384,INE118A01012,39384,INR,BJAT
india,Bajaj Hindustan,Bajaj Hindustan Ltd.,bajaj-hindusthan-limited?cid=39385,INE306A01021,39385,INR,BJHN
india,Ballarpur Industries,Ballarpur Industries Ltd.,ballarpur-industries?cid=39386,INE294A01037,39386,INR,BILT
india,Balmer Lawrie&Co.,Balmer Lawrie & Co. Ltd.,balmer-lawrie---company?cid=39387,INE164A01016,39387,INR,BLMR
india,Balrampur Chini Mills,Balrampur Chini Mills Ltd.,balrampur-chini-mills?cid=39388,INE119A01028,39388,INR,BACH
india,Bank of India,Bank of India Ltd,bank-of-india?cid=39389,INE084A01016,39389,INR,BOI
india,BASF India,BASF India Ltd,basf-india?cid=39390,INE373A01013,39390,INR,BASF
india,Bata India,Bata India Ltd,bata-india?cid=39391,INE176A01028,39391,INR,BATA
india,BEML,BEML Ltd,beml?cid=39392,INE258A01016,39392,INR,BEML
india,Berger Paints,Berger Paints India Ltd,berger-paints-(i)?cid=39393,INE463A01038,39393,INR,BRGR
india,BF Utilities,BF Utilities Ltd.,bf-utilities?cid=39394,INE243D01012,39394,INR,BFUT
india,Bharat Forge,Bharat Forge Ltd,bharat-forge?cid=39395,INE465A01025,39395,INR,BFRG
india,Bharat Petroleum,Bharat Petroleum Corp. Ltd.,bharat-petroleum?cid=39396,INE029A01011,39396,INR,BPCL
india,Bharti Airtel,Bharti Airtel Ltd,bharti-airtel?cid=39397,INE397D01024,39397,INR,BRTI
india,Bharat Heavy Electricals,Bharat Heavy Electricals Ltd.,bharat-heavy-electricals?cid=39398,INE257A01026,39398,INR,BHEL
india,Bharat Electronics,Bharat Electronics Ltd,bharat-electronics?cid=39399,INE263A01024,39399,INR,BAJE
india,Tata Steel BSL,Tata Steel BSL Ltd,bhushan-steel?cid=39400,INE824B01021,39400,INR,TATS
india,Biocon,Biocon Ltd.,biocon?cid=39401,INE376G01013,39401,INR,BION
india,Birla Corporation,Birla Corporation Ltd,birla-corporation?cid=39402,INE340A01012,39402,INR,BRLC
india,Bank Of Baroda,Bank of Baroda Ltd,bank-of-baroda?cid=39403,INE028A01039,39403,INR,BOB
india,Blue Dart Express,Blue Dart Express Ltd.,blue-dart-express?cid=39404,INE233B01017,39404,INR,BLDT
india,Blue Star,Blue Star Ltd,blue-star-infotech?cid=39405,INE472A01039,39405,INR,BLUS
india,Bombay Dyeing&Mfg.,Bombay Dyeing & Mfg. Co. Ltd.,bombay-dyeing---mfg?cid=39406,INE032A01023,39406,INR,BDYN
india,Bombay Rayon Fashions,Bombay Rayon Fashions Ltd,bombay-rayon-fashions?cid=39407,INE589G01011,39407,INR,BRFL
india,Bosch,Bosch Ltd,bosch?cid=39408,INE323A01026,39408,INR,BOSH
india,Britannia Industries,Britannia Industries Ltd,britannia-industries?cid=39409,INE216A01030,39409,INR,BRIT
india,Cadila Healthcare,Cadila Healthcare Ltd.,cadila-healthcare?cid=39410,INE010B01027,39410,INR,CADI
india,Canara Bank,Canara Bank Ltd,canara-bank?cid=39412,INE476A01014,39412,INR,CNBK
india,Carborundum Universal,Carborundum Universal Ltd,carborundum-universal?cid=39413,INE120A01034,39413,INR,CRBR
india,Castrol India,Castrol India Ltd,castrol-india?cid=39414,INE172A01027,39414,INR,CAST
india,CBI,Central Bank of India Ltd,central-bank-of-india?cid=39415,INE483A01010,39415,INR,CBI
india,Century Textiles,Century Textiles & Industries Ltd.,century-textiles---industries?cid=39416,INE055A01016,39416,INR,CNTY
india,CESC,CESC Ltd,cesc?cid=39417,INE486A01013,39417,INR,CESC
india,Chambal Fertilisers,Chambal Fertilisers & Chemicals Ltd,chambal-fertilizers---chem.?cid=39418,INE085A01013,39418,INR,CHMB
india,Chennai Petroleum,Chennai Petroleum Corporation Ltd,chennai-petroleum-corporation?cid=39419,INE178A01016,39419,INR,CHPC
india,Cholamandalam,Cholamandalam Investment and Finance Company Ltd,cholamandalam-inv.-and-finance?cid=39420,INE121A01024,39420,INR,CHLA
india,Cipla,Cipla Ltd.,cipla?cid=39421,INE059A01026,39421,INR,CIPL
india,City Union Bank,City Union Bank Ltd,city-union-bank?cid=39422,INE491A01021,39422,INR,CTBK
india,Clariant Chemicals India,Clariant Chemicals India Ltd,clariant-chemicals-(india)?cid=39423,INE492A01029,39423,INR,CLAC
india,Coal India,Coal India Ltd,coal-india?cid=39425,INE522F01014,39425,INR,COAL
india,Colgate-Palmolive India,Colgate-Palmolive (India) Ltd.,colgate-palmolive-(india)?cid=39426,INE259A01022,39426,INR,COLG
india,Container India,Container Corporation of India Ltd,container-corporation-of-india?cid=39427,INE111A01025,39427,INR,CCRI
india,Corporation Bank,Corporation Bank Ltd,corporation-bank?cid=39429,INE112A01023,39429,INR,CRBK
india,Coromandel Int,Coromandel International Ltd,coromandel-international?cid=39430,INE169A01031,39430,INR,CORF
india,Cox & Kings,Cox & Kings Ltd,cox---kings?cid=39431,INE008I01026,39431,INR,COKI
india,CRISIL,CRISIL Ltd.,crisil?cid=39432,INE007A01025,39432,INR,CRSL
india,CG Power and Industrial Solutions,Crompton Greaves Ltd,crompton-greaves?cid=39433,INE067A01029,39433,INR,CGPO
india,Cummins India Ltd,Cummins India Ltd,cummins-india?cid=39434,INE298A01020,39434,INR,CUMM
india,D B Realty,D B Realty Ltd,d-b-realty?cid=39435,INE879I01012,39435,INR,DBRL
india,Dabur India,Dabur India Ltd.,dabur-india?cid=39436,INE016A01026,39436,INR,DABU
india,Deepak,Deepak Fertilisers and Petrochemicals Corp Ltd,deepak-fertilizers-and-petro.?cid=39437,INE501A01019,39437,INR,DPFE
india,Delta Corp,Delta Corp Ltd,delta-corp?cid=39438,INE124G01033,39438,INR,DELT
india,DCB Bank Ltd,Development Credit Bank Ltd.,development-credit-bank?cid=39440,INE503A01015,39440,INR,DCBA
india,Dewan Housing,Dewan Housing Finance Corp. Ltd.,dewan-housing-finance?cid=39441,INE202B01012,39441,INR,DWNH
india,Dhanlaxmi Bank,Dhanlaxmi Bank Ltd,dhanlaxmi-bank-limited?cid=39442,INE680A01011,39442,INR,DNBK
india,Dish TV India,Dish TV India Ltd,dish-tv-india-limited?cid=39443,INE836F01026,39443,INR,DSTV
india,Divi's Labs,Divi's Laboratories Ltd.,divis-laboratories?cid=39444,INE361B01024,39444,INR,DIVI
india,DLF,DLF Ltd,dlf?cid=39445,INE271C01023,39445,INR,DLF
india,Dr. Reddy's Labs,Dr. Reddy’s Laboratories Ltd,dr-reddys-laboratories?cid=39446,INE089A01023,39446,INR,REDY
india,EIH,EIH Ltd,eih?cid=39447,INE230A01023,39447,INR,EIHO
india,eClerx Services,eClerx Services Ltd,eclerx-services?cid=39448,INE738I01010,39448,INR,ECLE
india,Edelweiss Financial,Edelweiss Financial Services Ltd.,edelweiss-financial-services?cid=39449,INE532F01054,39449,INR,EDEL
india,Educomp Solutions,Educomp Solutions Ltd,educomp-solutions?cid=39450,INE216H01027,39450,INR,EDSO
india,Eicher Motors,Eicher Motors Ltd.,eicher-motors?cid=39451,INE066A01013,39451,INR,EICH
india,E.I.D-Parry,E.I.D. Parry (India) Ltd.,eid-parry-india?cid=39452,INE126A01031,39452,INR,EIDP
india,Elgi Equipments,ELGI Equipments Ltd,elgi-equipments?cid=39454,INE285A01027,39454,INR,ELGE
india,Emami,Emami Ltd,emami?cid=39455,INE548C01032,39455,INR,EMAM
india,Engineers India,Engineers India Ltd.,engineers-india?cid=39456,INE510A01028,39456,INR,ENGI
india,Entertainment Network India,Entertainment Network (India) Ltd,entertainment-network-(india)?cid=39457,INE265F01028,39457,INR,ENIL
india,Escorts,Escorts Ltd,escorts?cid=39459,INE042A01014,39459,INR,ESCO
india,Exide Industries,Exide Industries Ltd.,exide-industries?cid=39461,INE302A01020,39461,INR,EXID
india,FDC,FDC Ltd.,fdc?cid=39462,INE258B01022,39462,INR,FDC
